18.07.2023 04:54:56: Voltage:5,45;MaxVoltage:5,46;MinVoltage:4,92;Ampere:15,28;MaxAmpere:15,28;MinAmpere:14,32;Temperature:6,31;MaxTemperature:6,31;MinTemperature:5,79
18.07.2023 06:04:55: Voltage:4,35;MaxVoltage:9,89;MinVoltage:4,3;Ampere:10,4;MaxAmpere:26,13;MinAmpere:10,4;Temperature:3,5;MaxTemperature:9,9;MinTemperature:3,5
18.07.2023 06:04:57: Voltage:1,71;MaxVoltage:9,89;MinVoltage:1,71;Ampere:3,8;MaxAmpere:26,13;MinAmpere:3,76;Temperature:1,2;MaxTemperature:9,9;MinTemperature:1,18
18.07.2023 06:04:59: Voltage:0,29;MaxVoltage:9,89;MinVoltage:0,25;Ampere:0,71;MaxAmpere:26,13;MinAmpere:0,46;Temperature:0,19;MaxTemperature:9,9;MinTemperature:0,12
18.07.2023 06:05:01: Voltage:0,41;MaxVoltage:9,89;MinVoltage:0,1;Ampere:1,39;MaxAmpere:26,13;MinAmpere:0,22;Temperature:0,83;MaxTemperature:9,9;MinTemperature:0,09
18.07.2023 06:05:03: Voltage:2,19;MaxVoltage:9,89;MinVoltage:0,1;Ampere:6,48;MaxAmpere:26,13;MinAmpere:0,22;Temperature:2,79;MaxTemperature:9,9;MinTemperature:0,09
18.07.2023 06:05:05: Voltage:4,77;MaxVoltage:9,89;MinVoltage:0,1;Ampere:13,9;MaxAmpere:26,13;MinAmpere:0,22;Temperature:5,63;MaxTemperature:9,9;MinTemperature:0,09
18.07.2023 06:05:07: Voltage:7,58;MaxVoltage:9,89;MinVoltage:0,1;Ampere:20,57;MaxAmpere:26,13;MinAmpere:0,22;Temperature:8,19;MaxTemperature:9,9;MinTemperature:0,09
18.07.2023 06:05:09: Voltage:9,36;MaxVoltage:9,89;MinVoltage:0,1;Ampere:25,16;MaxAmpere:26,13;MinAmpere:0,22;Temperature:9,72;MaxTemperature:9,9;MinTemperature:0,09
18.07.2023 06:05:11: Voltage:9,74;MaxVoltage:9,9;MinVoltage:0,1;Ampere:25,69;MaxAmpere:26,17;MinAmpere:0,22;Temperature:9,62;MaxTemperature:9,91;MinTemperature:0,09
18.07.2023 06:05:13: Voltage:8,6;MaxVoltage:9,9;MinVoltage:0,1;Ampere:21,86;MaxAmpere:26,17;MinAmpere:0,22;Temperature:8,01;MaxTemperature:9,91;MinTemperature:0,09
18.07.2023 06:05:15: Voltage:6,2;MaxVoltage:9,9;MinVoltage:0,1;Ampere:15,26;MaxAmpere:26,17;MinAmpere:0,22;Temperature:5,29;MaxTemperature:9,91;MinTemperature:0,09
18.07.2023 06:05:17: Voltage:3,32;MaxVoltage:9,9;MinVoltage:0,1;Ampere:7,66;MaxAmpere:26,17;MinAmpere:0,22;Temperature:2,57;MaxTemperature:9,91;MinTemperature:0,09
18.07.2023 06:05:19: Voltage:1,06;MaxVoltage:9,9;MinVoltage:0,1;Ampere:2,4;MaxAmpere:26,17;MinAmpere:0,22;Temperature:0,63;MaxTemperature:9,91;MinTemperature:0,09
18.07.2023 06:05:21: Voltage:0,21;MaxVoltage:9,9;MinVoltage:0,09;Ampere:0,58;MaxAmpere:26,17;MinAmpere:0,22;Temperature:0,15;MaxTemperature:9,91;MinTemperature:0,07
18.07.2023 06:05:23: Voltage:0,82;MaxVoltage:9,9;MinVoltage:0,08;Ampere:2,66;MaxAmpere:26,17;MinAmpere:0,22;Temperature:1,4;MaxTemperature:9,91;MinTemperature:0,07
18.07.2023 06:05:25: Voltage:2,94;MaxVoltage:9,9;MinVoltage:0,08;Ampere:8,69;MaxAmpere:26,17;MinAmpere:0,22;Temperature:3,68;MaxTemperature:9,91;MinTemperature:0,07
18.07.2023 06:05:27: Voltage:5,68;MaxVoltage:9,9;MinVoltage:0,08;Ampere:15,93;MaxAmpere:26,17;MinAmpere:0,22;Temperature:6,46;MaxTemperature:9,91;MinTemperature:0,07
18.07.2023 06:05:29: Voltage:8,31;MaxVoltage:9,9;MinVoltage:0,08;Ampere:22,55;MaxAmpere:26,17;MinAmpere:0,22;Temperature:8,89;MaxTemperature:9,91;MinTemperature:0,07
18.07.2023 06:05:31: Voltage:9,66;MaxVoltage:9,9;MinVoltage:0,08;Ampere:25,85;MaxAmpere:26,17;MinAmpere:0,22;Temperature:9,89;MaxTemperature:9,91;MinTemperature:0,07
18.07.2023 06:05:33: Voltage:9,61;MaxVoltage:9,91;MinVoltage:0,08;Ampere:24,92;MaxAmpere:26,17;MinAmpere:0,22;Temperature:9,21;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:05:35: Voltage:7,87;MaxVoltage:9,91;MinVoltage:0,08;Ampere:20,11;MaxAmpere:26,17;MinAmpere:0,22;Temperature:7,19;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:05:37: Voltage:5,31;MaxVoltage:9,91;MinVoltage:0,08;Ampere:13,14;MaxAmpere:26,17;MinAmpere:0,22;Temperature:4,5;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:05:39: Voltage:2,75;MaxVoltage:9,91;MinVoltage:0,08;Ampere:6,15;MaxAmpere:26,17;MinAmpere:0,22;Temperature:1,98;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:05:41: Voltage:0,75;MaxVoltage:9,91;MinVoltage:0,08;Ampere:1,42;MaxAmpere:26,17;MinAmpere:0,22;Temperature:0,47;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:05:43: Voltage:0,13;MaxVoltage:9,91;MinVoltage:0,08;Ampere:0,61;MaxAmpere:26,17;MinAmpere:0,22;Temperature:0,38;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:05:45: Voltage:1,29;MaxVoltage:9,91;MinVoltage:0,08;Ampere:3,92;MaxAmpere:26,17;MinAmpere:0,22;Temperature:1,84;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:05:47: Voltage:3,49;MaxVoltage:9,91;MinVoltage:0,08;Ampere:10,35;MaxAmpere:26,17;MinAmpere:0,22;Temperature:4,31;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:05:49: Voltage:6,39;MaxVoltage:9,91;MinVoltage:0,08;Ampere:17,93;MaxAmpere:26,17;MinAmpere:0,22;Temperature:7,13;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:05:51: Voltage:8,67;MaxVoltage:9,91;MinVoltage:0,08;Ampere:23,77;MaxAmpere:26,17;MinAmpere:0,22;Temperature:9,14;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:05:53: Voltage:9,83;MaxVoltage:9,91;MinVoltage:0,08;Ampere:25,95;MaxAmpere:26,17;MinAmpere:0,22;Temperature:9,8;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:05:55: Voltage:9,28;MaxVoltage:9,91;MinVoltage:0,08;Ampere:23,98;MaxAmpere:26,17;MinAmpere:0,22;Temperature:8,92;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:05:57: Voltage:7,5;MaxVoltage:9,91;MinVoltage:0,08;Ampere:18,76;MaxAmpere:26,17;MinAmpere:0,22;Temperature:6,7;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:05:59: Voltage:4,76;MaxVoltage:9,91;MinVoltage:0,08;Ampere:11,54;MaxAmpere:26,17;MinAmpere:0,22;Temperature:3,95;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:06:01: Voltage:2,19;MaxVoltage:9,91;MinVoltage:0,08;Ampere:4,82;MaxAmpere:26,17;MinAmpere:0,22;Temperature:1,54;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:06:03: Voltage:0,42;MaxVoltage:9,91;MinVoltage:0,08;Ampere:0,88;MaxAmpere:26,17;MinAmpere:0,22;Temperature:0,2;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:06:05: Voltage:0,31;MaxVoltage:9,91;MinVoltage:0,08;Ampere:1,07;MaxAmpere:26,17;MinAmpere:0,21;Temperature:0,51;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:06:07: Voltage:1,68;MaxVoltage:9,91;MinVoltage:0,08;Ampere:5,39;MaxAmpere:26,17;MinAmpere:0,21;Temperature:2,25;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:06:09: Voltage:4,14;MaxVoltage:9,91;MinVoltage:0,08;Ampere:12,04;MaxAmpere:26,17;MinAmpere:0,21;Temperature:4,96;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:06:11: Voltage:6,92;MaxVoltage:9,91;MinVoltage:0,08;Ampere:19,49;MaxAmpere:26,17;MinAmpere:0,21;Temperature:7,76;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:06:13: Voltage:9,13;MaxVoltage:9,91;MinVoltage:0,08;Ampere:24,49;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,53;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:06:15: Voltage:9,82;MaxVoltage:9,91;MinVoltage:0,08;Ampere:25,99;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,69;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:06:17: Voltage:8,98;MaxVoltage:9,91;MinVoltage:0,08;Ampere:23,1;MaxAmpere:26,17;MinAmpere:0,21;Temperature:8,44;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:06:19: Voltage:6,77;MaxVoltage:9,91;MinVoltage:0,08;Ampere:17,03;MaxAmpere:26,17;MinAmpere:0,21;Temperature:6,01;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:06:21: Voltage:4,02;MaxVoltage:9,91;MinVoltage:0,08;Ampere:9,38;MaxAmpere:26,17;MinAmpere:0,21;Temperature:3,16;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:06:23: Voltage:1,51;MaxVoltage:9,91;MinVoltage:0,08;Ampere:3,47;MaxAmpere:26,17;MinAmpere:0,21;Temperature:1,02;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:06:25: Voltage:0,24;MaxVoltage:9,91;MinVoltage:0,08;Ampere:0,57;MaxAmpere:26,17;MinAmpere:0,21;Temperature:0,22;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:06:27: Voltage:0,5;MaxVoltage:9,91;MinVoltage:0,07;Ampere:1,75;MaxAmpere:26,17;MinAmpere:0,21;Temperature:0,94;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:06:29: Voltage:2,23;MaxVoltage:9,91;MinVoltage:0,07;Ampere:6,78;MaxAmpere:26,17;MinAmpere:0,21;Temperature:3;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:06:31: Voltage:5,01;MaxVoltage:9,91;MinVoltage:0,07;Ampere:14,05;MaxAmpere:26,17;MinAmpere:0,21;Temperature:5,79;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:06:33: Voltage:7,66;MaxVoltage:9,91;MinVoltage:0,07;Ampere:21,15;MaxAmpere:26,17;MinAmpere:0,21;Temperature:8,27;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:06:35: Voltage:9,47;MaxVoltage:9,91;MinVoltage:0,07;Ampere:25,42;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,73;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:06:37: Voltage:9,78;MaxVoltage:9,91;MinVoltage:0,07;Ampere:25,38;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,54;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:06:39: Voltage:8,53;MaxVoltage:9,91;MinVoltage:0,07;Ampere:21,42;MaxAmpere:26,17;MinAmpere:0,21;Temperature:7,9;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:06:41: Voltage:6,09;MaxVoltage:9,91;MinVoltage:0,07;Ampere:14,91;MaxAmpere:26,17;MinAmpere:0,21;Temperature:5,21;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:06:43: Voltage:3,31;MaxVoltage:9,91;MinVoltage:0,07;Ampere:7,55;MaxAmpere:26,17;MinAmpere:0,21;Temperature:2,55;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:06:45: Voltage:1,09;MaxVoltage:9,91;MinVoltage:0,07;Ampere:2,23;MaxAmpere:26,17;MinAmpere:0,21;Temperature:0,63;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:06:47: Voltage:0,15;MaxVoltage:9,91;MinVoltage:0,07;Ampere:0,45;MaxAmpere:26,17;MinAmpere:0,21;Temperature:0,17;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:06:49: Voltage:0,82;MaxVoltage:9,91;MinVoltage:0,07;Ampere:3,09;MaxAmpere:26,17;MinAmpere:0,21;Temperature:1,34;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:06:51: Voltage:3,05;MaxVoltage:9,91;MinVoltage:0,07;Ampere:9,09;MaxAmpere:26,17;MinAmpere:0,21;Temperature:3,8;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:06:53: Voltage:5,78;MaxVoltage:9,91;MinVoltage:0,07;Ampere:16,55;MaxAmpere:26,17;MinAmpere:0,21;Temperature:6,59;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:06:55: Voltage:8,24;MaxVoltage:9,91;MinVoltage:0,07;Ampere:22,73;MaxAmpere:26,17;MinAmpere:0,21;Temperature:8,85;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:06:57: Voltage:9,74;MaxVoltage:9,91;MinVoltage:0,07;Ampere:26,03;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,84;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:06:59: Voltage:9,47;MaxVoltage:9,91;MinVoltage:0,07;Ampere:24,7;MaxAmpere:26,17;MinAmpere:0,21;Temperature:9,21;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:07:01: Voltage:7,75;MaxVoltage:9,91;MinVoltage:0,07;Ampere:19,7;MaxAmpere:26,17;MinAmpere:0,21;Temperature:7,05;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:07:03: Voltage:5,18;MaxVoltage:9,91;MinVoltage:0,07;Ampere:12,56;MaxAmpere:26,17;MinAmpere:0,21;Temperature:4,23;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:07:05: Voltage:2,42;MaxVoltage:9,91;MinVoltage:0,07;Ampere:5,56;MaxAmpere:26,17;MinAmpere:0,21;Temperature:1,74;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:07:07: Voltage:0,62;MaxVoltage:9,91;MinVoltage:0,07;Ampere:1,17;MaxAmpere:26,17;MinAmpere:0,21;Temperature:0,37;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:07:09: Voltage:0,25;MaxVoltage:9,91;MinVoltage:0,07;Ampere:0,83;MaxAmpere:26,17;MinAmpere:0,19;Temperature:0,48;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:07:11: Voltage:1,43;MaxVoltage:9,91;MinVoltage:0,07;Ampere:4,69;MaxAmpere:26,17;MinAmpere:0,19;Temperature:2,08;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:07:13: Voltage:3,81;MaxVoltage:9,91;MinVoltage:0,07;Ampere:11,45;MaxAmpere:26,17;MinAmpere:0,19;Temperature:4,71;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:07:15: Voltage:6,63;MaxVoltage:9,91;MinVoltage:0,07;Ampere:18,76;MaxAmpere:26,17;MinAmpere:0,19;Temperature:7,47;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:07:17: Voltage:8,97;MaxVoltage:9,91;MinVoltage:0,07;Ampere:24,29;MaxAmpere:26,17;MinAmpere:0,19;Temperature:9,29;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:07:19: Voltage:9,86;MaxVoltage:9,91;MinVoltage:0,07;Ampere:25,9;MaxAmpere:26,17;MinAmpere:0,19;Temperature:9,78;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:07:21: Voltage:9,16;MaxVoltage:9,91;MinVoltage:0,07;Ampere:23,55;MaxAmpere:26,17;MinAmpere:0,19;Temperature:8,6;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:07:23: Voltage:7,09;MaxVoltage:9,91;MinVoltage:0,07;Ampere:17,81;MaxAmpere:26,17;MinAmpere:0,19;Temperature:6,34;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:07:25: Voltage:4,27;MaxVoltage:9,91;MinVoltage:0,07;Ampere:10,52;MaxAmpere:26,17;MinAmpere:0,19;Temperature:3,46;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:07:27: Voltage:1,7;MaxVoltage:9,91;MinVoltage:0,07;Ampere:3,71;MaxAmpere:26,17;MinAmpere:0,19;Temperature:1,22;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:07:29: Voltage:0,24;MaxVoltage:9,91;MinVoltage:0,07;Ampere:0,57;MaxAmpere:26,17;MinAmpere:0,19;Temperature:0,17;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:07:31: Voltage:0,39;MaxVoltage:9,91;MinVoltage:0,07;Ampere:1,53;MaxAmpere:26,17;MinAmpere:0,19;Temperature:0,77;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:07:33: Voltage:2,17;MaxVoltage:9,91;MinVoltage:0,07;Ampere:6,68;MaxAmpere:26,17;MinAmpere:0,19;Temperature:2,87;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:07:35: Voltage:4,75;MaxVoltage:9,91;MinVoltage:0,07;Ampere:13,93;MaxAmpere:26,17;MinAmpere:0,19;Temperature:5,69;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:07:37: Voltage:7,59;MaxVoltage:9,91;MinVoltage:0,07;Ampere:20,65;MaxAmpere:26,17;MinAmpere:0,19;Temperature:8,28;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:07:39: Voltage:9,35;MaxVoltage:9,91;MinVoltage:0,07;Ampere:25,23;MaxAmpere:26,17;MinAmpere:0,19;Temperature:9,68;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:07:41: Voltage:9,78;MaxVoltage:9,91;MinVoltage:0,07;Ampere:26,01;MaxAmpere:26,17;MinAmpere:0,19;Temperature:9,83;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:07:43: Voltage:9,84;MaxVoltage:9,91;MinVoltage:0,07;Ampere:25,55;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,64;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:07:45: Voltage:9,48;MaxVoltage:9,91;MinVoltage:0,07;Ampere:24,57;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,02;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:07:47: Voltage:8,84;MaxVoltage:9,91;MinVoltage:0,07;Ampere:22,48;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,28;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:07:49: Voltage:7,9;MaxVoltage:9,91;MinVoltage:0,07;Ampere:19,71;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,18;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:07:51: Voltage:6,63;MaxVoltage:9,91;MinVoltage:0,07;Ampere:16,49;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,91;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:07:53: Voltage:5,36;MaxVoltage:9,91;MinVoltage:0,07;Ampere:13,26;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,64;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:07:55: Voltage:4,07;MaxVoltage:9,91;MinVoltage:0,07;Ampere:9,58;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,37;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:07:58: Voltage:2,87;MaxVoltage:9,91;MinVoltage:0,07;Ampere:6,66;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,11;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:08:00: Voltage:1,79;MaxVoltage:9,91;MinVoltage:0,07;Ampere:3,73;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,21;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:08:02: Voltage:0,85;MaxVoltage:9,91;MinVoltage:0,07;Ampere:2,02;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,56;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:08:04: Voltage:0,37;MaxVoltage:9,91;MinVoltage:0,07;Ampere:0,5;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,18;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:08:06: Voltage:0,09;MaxVoltage:9,91;MinVoltage:0,07;Ampere:0,22;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,18;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:08:08: Voltage:0,29;MaxVoltage:9,91;MinVoltage:0,07;Ampere:1,02;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,56;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:08:10: Voltage:0,74;MaxVoltage:9,91;MinVoltage:0,07;Ampere:2,55;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,31;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:08:12: Voltage:1,52;MaxVoltage:9,91;MinVoltage:0,07;Ampere:5,16;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,15;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:08:14: Voltage:2,57;MaxVoltage:9,91;MinVoltage:0,07;Ampere:8,02;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,4;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:08:16: Voltage:3,84;MaxVoltage:9,91;MinVoltage:0,07;Ampere:11,07;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,65;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:08:18: Voltage:5,1;MaxVoltage:9,91;MinVoltage:0,07;Ampere:14,54;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,03;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:08:20: Voltage:6,45;MaxVoltage:9,91;MinVoltage:0,07;Ampere:17,85;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,28;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:08:22: Voltage:7,67;MaxVoltage:9,91;MinVoltage:0,07;Ampere:21,19;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,22;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:08:24: Voltage:8,59;MaxVoltage:9,91;MinVoltage:0,07;Ampere:23,64;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,05;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:08:26: Voltage:9,29;MaxVoltage:9,91;MinVoltage:0,07;Ampere:25,18;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,69;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:08:28: Voltage:9,76;MaxVoltage:9,91;MinVoltage:0,07;Ampere:26,12;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,85;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:08:30: Voltage:9,81;MaxVoltage:9,91;MinVoltage:0,07;Ampere:25,63;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,68;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:08:32: Voltage:9,49;MaxVoltage:9,91;MinVoltage:0,07;Ampere:24,87;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,25;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:08:34: Voltage:8,93;MaxVoltage:9,91;MinVoltage:0,07;Ampere:22,79;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,44;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:08:36: Voltage:8;MaxVoltage:9,91;MinVoltage:0,07;Ampere:20,14;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,38;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:08:38: Voltage:6,94;MaxVoltage:9,91;MinVoltage:0,07;Ampere:17,39;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,1;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:08:40: Voltage:5,67;MaxVoltage:9,91;MinVoltage:0,07;Ampere:13,65;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,81;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:08:42: Voltage:4,37;MaxVoltage:9,91;MinVoltage:0,07;Ampere:10,22;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,47;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:08:44: Voltage:3,13;MaxVoltage:9,91;MinVoltage:0,07;Ampere:7,24;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,39;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:08:46: Voltage:2,05;MaxVoltage:9,91;MinVoltage:0,07;Ampere:4,19;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,39;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:08:48: Voltage:1,14;MaxVoltage:9,91;MinVoltage:0,07;Ampere:2,1;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,59;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:08:50: Voltage:0,49;MaxVoltage:9,91;MinVoltage:0,07;Ampere:0,68;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,2;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:08:52: Voltage:0,14;MaxVoltage:9,91;MinVoltage:0,07;Ampere:0,21;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,19;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:08:54: Voltage:0,19;MaxVoltage:9,91;MinVoltage:0,07;Ampere:0,68;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,45;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:08:56: Voltage:0,62;MaxVoltage:9,91;MinVoltage:0,07;Ampere:2,18;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,14;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:08:58: Voltage:1,35;MaxVoltage:9,91;MinVoltage:0,07;Ampere:4,6;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,03;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:09:00: Voltage:2,33;MaxVoltage:9,91;MinVoltage:0,07;Ampere:7,22;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,06;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:09:02: Voltage:3,48;MaxVoltage:9,91;MinVoltage:0,07;Ampere:10,65;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,43;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:09:04: Voltage:4,77;MaxVoltage:9,91;MinVoltage:0,07;Ampere:14,01;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,68;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:09:06: Voltage:6,08;MaxVoltage:9,91;MinVoltage:0,07;Ampere:17,12;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,88;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 06:09:08: Voltage:7,4;MaxVoltage:9,91;MinVoltage:0,07;Ampere:20,41;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,07;MaxTemperature:9,92;MinTemperature:0,07
