18.07.2023 04:54:55: Voltage:4,92;MaxVoltage:4,92;MinVoltage:4,92;Ampere:14,32;MaxAmpere:14,32;MinAmpere:14,32;Temperature:5,79;MaxTemperature:5,79;MinTemperature:5,79
18.07.2023 05:39:10: Voltage:6,71;MaxVoltage:9,92;MinVoltage:0,07;Ampere:18,54;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,45;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:39:12: Voltage:7,78;MaxVoltage:9,92;MinVoltage:0,07;Ampere:21,48;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,43;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:39:14: Voltage:8,83;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,74;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,29;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:39:16: Voltage:9,51;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,16;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,68;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:39:18: Voltage:9,79;MaxVoltage:9,92;MinVoltage:0,07;Ampere:26,16;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,78;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:39:20: Voltage:9,85;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,59;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,67;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:39:22: Voltage:9,54;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,7;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,11;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:39:24: Voltage:8,84;MaxVoltage:9,92;MinVoltage:0,07;Ampere:22,55;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,17;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:39:26: Voltage:7,93;MaxVoltage:9,92;MinVoltage:0,07;Ampere:20,1;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,16;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:39:28: Voltage:6,74;MaxVoltage:9,92;MinVoltage:0,07;Ampere:16,73;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,98;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:39:30: Voltage:5,4;MaxVoltage:9,92;MinVoltage:0,07;Ampere:13,08;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,64;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:39:32: Voltage:4,13;MaxVoltage:9,92;MinVoltage:0,07;Ampere:9,85;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,27;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:39:34: Voltage:2,85;MaxVoltage:9,92;MinVoltage:0,07;Ampere:6,56;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,13;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:39:36: Voltage:1,7;MaxVoltage:9,92;MinVoltage:0,07;Ampere:4;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,13;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:39:38: Voltage:0,88;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,88;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,51;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:39:40: Voltage:0,42;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,83;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,19;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:39:42: Voltage:0,1;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,52;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,21;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:39:44: Voltage:0,24;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,9;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,51;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:39:46: Voltage:0,69;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,46;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,26;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:39:48: Voltage:1,45;MaxVoltage:9,92;MinVoltage:0,07;Ampere:4,67;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,17;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:39:50: Voltage:2,5;MaxVoltage:9,92;MinVoltage:0,07;Ampere:7,72;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,27;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:39:52: Voltage:3,82;MaxVoltage:9,92;MinVoltage:0,07;Ampere:10,88;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,53;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:39:54: Voltage:5,06;MaxVoltage:9,92;MinVoltage:0,07;Ampere:14,27;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,84;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:39:56: Voltage:6,32;MaxVoltage:9,92;MinVoltage:0,07;Ampere:17,97;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,12;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:39:58: Voltage:7,58;MaxVoltage:9,92;MinVoltage:0,07;Ampere:20,81;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,22;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:40:00: Voltage:8,56;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,37;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,03;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:40:02: Voltage:9,35;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,97;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,64;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:40:04: Voltage:9,71;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,72;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,86;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:40:06: Voltage:9,9;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,83;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,78;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:40:08: Voltage:9,6;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,93;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,27;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:40:10: Voltage:9,06;MaxVoltage:9,92;MinVoltage:0,07;Ampere:22,98;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,48;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:40:13: Voltage:8,11;MaxVoltage:9,92;MinVoltage:0,07;Ampere:20,51;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,4;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:40:15: Voltage:7,09;MaxVoltage:9,92;MinVoltage:0,07;Ampere:17,61;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,25;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:40:17: Voltage:5,81;MaxVoltage:9,92;MinVoltage:0,07;Ampere:14,26;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,87;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:40:19: Voltage:4,5;MaxVoltage:9,92;MinVoltage:0,07;Ampere:10,63;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,71;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:40:21: Voltage:3,25;MaxVoltage:9,92;MinVoltage:0,07;Ampere:7,48;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,4;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:40:23: Voltage:2,11;MaxVoltage:9,92;MinVoltage:0,07;Ampere:4,56;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,4;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:40:25: Voltage:1,15;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,36;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,66;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:40:27: Voltage:0,46;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,94;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,18;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:40:29: Voltage:0,23;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,23;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,12;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:40:31: Voltage:0,14;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,88;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,38;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:40:33: Voltage:0,6;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,01;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,99;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:40:35: Voltage:1,25;MaxVoltage:9,92;MinVoltage:0,07;Ampere:4,11;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,9;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:40:37: Voltage:2,26;MaxVoltage:9,92;MinVoltage:0,07;Ampere:6,75;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,91;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:40:39: Voltage:3,36;MaxVoltage:9,92;MinVoltage:0,07;Ampere:9,84;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,2;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:40:41: Voltage:4,62;MaxVoltage:9,92;MinVoltage:0,07;Ampere:13,37;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,47;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:40:43: Voltage:5,98;MaxVoltage:9,92;MinVoltage:0,07;Ampere:16,67;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,74;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:40:45: Voltage:7,23;MaxVoltage:9,92;MinVoltage:0,07;Ampere:19,85;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,89;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:40:47: Voltage:8,3;MaxVoltage:9,92;MinVoltage:0,07;Ampere:22,65;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,84;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:40:49: Voltage:9,05;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,75;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,45;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:40:51: Voltage:9,64;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,55;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,75;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:40:53: Voltage:9,79;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,78;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,86;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:40:55: Voltage:9,72;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,32;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,46;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:40:57: Voltage:9,17;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,77;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,68;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:40:59: Voltage:8,37;MaxVoltage:9,92;MinVoltage:0,07;Ampere:21,5;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,81;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:41:01: Voltage:7,4;MaxVoltage:9,92;MinVoltage:0,07;Ampere:18,34;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,63;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:41:03: Voltage:6,23;MaxVoltage:9,92;MinVoltage:0,07;Ampere:15,08;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,38;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:41:05: Voltage:4,96;MaxVoltage:9,92;MinVoltage:0,07;Ampere:11,95;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,06;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:41:07: Voltage:3,62;MaxVoltage:9,92;MinVoltage:0,07;Ampere:8,42;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,85;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:41:09: Voltage:2,42;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,41;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,81;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:41:11: Voltage:1,49;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,91;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,94;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:41:13: Voltage:0,75;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,22;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,43;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:41:15: Voltage:0,22;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,34;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,13;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:41:17: Voltage:0,14;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,72;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,33;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:41:19: Voltage:0,48;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,38;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,76;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:41:21: Voltage:1,03;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3,15;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,58;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:41:23: Voltage:1,85;MaxVoltage:9,92;MinVoltage:0,07;Ampere:6,05;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,6;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:41:25: Voltage:3,03;MaxVoltage:9,92;MinVoltage:0,07;Ampere:9,09;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,78;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:41:27: Voltage:4,23;MaxVoltage:9,92;MinVoltage:0,07;Ampere:12,17;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,14;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:41:29: Voltage:5,45;MaxVoltage:9,92;MinVoltage:0,07;Ampere:15,77;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,35;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:41:31: Voltage:6,76;MaxVoltage:9,92;MinVoltage:0,07;Ampere:18,76;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,47;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:41:33: Voltage:7,95;MaxVoltage:9,92;MinVoltage:0,07;Ampere:21,63;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,59;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:41:35: Voltage:8,9;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,87;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,23;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:41:37: Voltage:9,52;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,59;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,68;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:41:39: Voltage:9,75;MaxVoltage:9,92;MinVoltage:0,07;Ampere:26,09;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,82;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:41:41: Voltage:9,81;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,65;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,61;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:41:43: Voltage:9,35;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,09;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,92;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:41:45: Voltage:8,73;MaxVoltage:9,92;MinVoltage:0,07;Ampere:22,29;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,05;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:41:47: Voltage:7,79;MaxVoltage:9,92;MinVoltage:0,07;Ampere:19,31;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,91;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:41:49: Voltage:6,55;MaxVoltage:9,92;MinVoltage:0,07;Ampere:16,38;MaxAmpere:26,18;MinAmpere:0,19;Temperature:5,73;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:41:51: Voltage:5,28;MaxVoltage:9,92;MinVoltage:0,07;Ampere:12,94;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,43;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:41:53: Voltage:3,98;MaxVoltage:9,92;MinVoltage:0,07;Ampere:9,51;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,11;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:41:55: Voltage:2,77;MaxVoltage:9,92;MinVoltage:0,07;Ampere:6,26;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,98;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:41:57: Voltage:1,66;MaxVoltage:9,92;MinVoltage:0,07;Ampere:3,54;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,19;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:41:59: Voltage:0,88;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,74;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,48;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:42:01: Voltage:0,31;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,64;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,12;MaxTemperature:9,92;MinTemperature:0,08
18.07.2023 05:42:03: Voltage:0,12;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,27;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,17;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 05:42:06: Voltage:0,37;MaxVoltage:9,92;MinVoltage:0,07;Ampere:1,29;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,65;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 05:42:08: Voltage:0,89;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,75;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,37;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 05:42:10: Voltage:1,68;MaxVoltage:9,92;MinVoltage:0,07;Ampere:5,12;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,21;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 05:42:12: Voltage:2,71;MaxVoltage:9,92;MinVoltage:0,07;Ampere:8,01;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,48;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 05:42:14: Voltage:3,92;MaxVoltage:9,92;MinVoltage:0,07;Ampere:11,38;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,71;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 05:42:16: Voltage:5,11;MaxVoltage:9,92;MinVoltage:0,07;Ampere:14,68;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,02;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 05:42:18: Voltage:6,38;MaxVoltage:9,92;MinVoltage:0,07;Ampere:17,88;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,27;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 05:42:20: Voltage:7,57;MaxVoltage:9,92;MinVoltage:0,07;Ampere:20,93;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,34;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 05:42:22: Voltage:8,59;MaxVoltage:9,92;MinVoltage:0,07;Ampere:23,28;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,08;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 05:42:24: Voltage:9,31;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,03;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,61;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 05:42:26: Voltage:9,68;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,85;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,9;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 05:42:28: Voltage:9,76;MaxVoltage:9,92;MinVoltage:0,07;Ampere:25,78;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,69;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 05:42:30: Voltage:9,54;MaxVoltage:9,92;MinVoltage:0,07;Ampere:24,87;MaxAmpere:26,18;MinAmpere:0,19;Temperature:9,22;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 05:42:32: Voltage:8,89;MaxVoltage:9,92;MinVoltage:0,07;Ampere:22,87;MaxAmpere:26,18;MinAmpere:0,19;Temperature:8,47;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 05:42:34: Voltage:8,02;MaxVoltage:9,92;MinVoltage:0,07;Ampere:20,48;MaxAmpere:26,18;MinAmpere:0,19;Temperature:7,4;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 05:42:36: Voltage:6,97;MaxVoltage:9,92;MinVoltage:0,07;Ampere:17,2;MaxAmpere:26,18;MinAmpere:0,19;Temperature:6,2;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 05:42:38: Voltage:5,71;MaxVoltage:9,92;MinVoltage:0,07;Ampere:14,05;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,88;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 05:42:40: Voltage:4,43;MaxVoltage:9,92;MinVoltage:0,07;Ampere:10,4;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,62;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 05:42:42: Voltage:3,09;MaxVoltage:9,92;MinVoltage:0,07;Ampere:7,26;MaxAmpere:26,18;MinAmpere:0,19;Temperature:2,44;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 05:42:44: Voltage:2,05;MaxVoltage:9,92;MinVoltage:0,07;Ampere:4,4;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,33;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 05:42:46: Voltage:1,11;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,33;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,65;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 05:42:48: Voltage:0,51;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,73;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,26;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 05:42:50: Voltage:0,19;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,23;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,21;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 05:42:52: Voltage:0,27;MaxVoltage:9,92;MinVoltage:0,07;Ampere:0,97;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,38;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 05:42:54: Voltage:0,53;MaxVoltage:9,92;MinVoltage:0,07;Ampere:2,2;MaxAmpere:26,18;MinAmpere:0,19;Temperature:0,97;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 05:42:56: Voltage:1,24;MaxVoltage:9,92;MinVoltage:0,07;Ampere:4,33;MaxAmpere:26,18;MinAmpere:0,19;Temperature:1,96;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 05:42:58: Voltage:2,2;MaxVoltage:9,92;MinVoltage:0,07;Ampere:7,13;MaxAmpere:26,18;MinAmpere:0,19;Temperature:3,03;MaxTemperature:9,92;MinTemperature:0,07
18.07.2023 05:43:00: Voltage:3,39;MaxVoltage:9,92;MinVoltage:0,07;Ampere:10,04;MaxAmpere:26,18;MinAmpere:0,19;Temperature:4,16;MaxTemperature:9,18.07.2023 05:43:41: Voltage:4,92;MaxVoltage:4,92;MinVoltage:4,92;Ampere:14,32;MaxAmpere:14,32;MinAmpere:14,32;Temperature:5,79;MaxTemperature:5,79;MinTemperature:5,79
18.07.2023 05:43:43: Voltage:6,69;MaxVoltage:6,75;MinVoltage:4,92;Ampere:18,87;MaxAmpere:18,87;MinAmpere:14,32;Temperature:7,58;MaxTemperature:7,58;MinTemperature:5,79
18.07.2023 05:43:45: Voltage:8,95;MaxVoltage:8,95;MinVoltage:4,92;Ampere:24,12;MaxAmpere:24,16;MinAmpere:14,32;Temperature:9,36;MaxTemperature:9,36;MinTemperature:5,79
18.07.2023 05:43:47: Voltage:9,88;MaxVoltage:9,91;MinVoltage:4,92;Ampere:25,83;MaxAmpere:26,1;MinAmpere:14,32;Temperature:9,84;MaxTemperature:9,91;MinTemperature:5,79
18.07.2023 05:43:49: Voltage:9,22;MaxVoltage:9,91;MinVoltage:4,92;Ampere:23,69;MaxAmpere:26,13;MinAmpere:14,32;Temperature:8,7;MaxTemperature:9,91;MinTemperature:5,79
18.07.2023 05:43:51: Voltage:7,1;MaxVoltage:9,91;MinVoltage:4,92;Ampere:18,03;MaxAmpere:26,13;MinAmpere:14,32;Temperature:6,35;MaxTemperature:9,91;MinTemperature:5,79
18.07.2023 05:43:53: Voltage:4,54;MaxVoltage:9,91;MinVoltage:4,5;Ampere:10,89;MaxAmpere:26,13;MinAmpere:10,78;Temperature:3,73;MaxTemperature:9,91;MinTemperature:3,73
18.07.2023 05:43:55: Voltage:1,96;MaxVoltage:9,91;MinVoltage:1,93;Ampere:4,31;MaxAmpere:26,13;MinAmpere:4,31;Temperature:1,31;MaxTemperature:9,91;MinTemperature:1,31
18.07.2023 05:43:57: Voltage:0,33;MaxVoltage:9,91;MinVoltage:0,33;Ampere:0,89;MaxAmpere:26,13;MinAmpere:0,62;Temperature:0,21;MaxTemperature:9,91;MinTemperature:0,13
18.07.2023 05:43:59: Voltage:0,35;MaxVoltage:9,91;MinVoltage:0,08;Ampere:1,02;MaxAmpere:26,13;MinAmpere:0,21;Temperature:0,5;MaxTemperature:9,91;MinTemperature:0,08
18.07.2023 05:44:01: Voltage:1,69;MaxVoltage:9,91;MinVoltage:0,08;Ampere:5,44;MaxAmpere:26,13;MinAmpere:0,21;Temperature:2,28;MaxTemperature:9,91;MinTemperature:0,08
18.07.2023 05:44:03: Voltage:4,1;MaxVoltage:9,91;MinVoltage:0,08;Ampere:11,72;MaxAmpere:26,13;MinAmpere:0,21;Temperature:4,89;MaxTemperature:9,91;MinTemperature:0,08
